id,category,sub_category,order_date,sales
TH-21115,Office Supplies,Envelopes,2017-11-02,8.856
TH-21115,Technology,Phones,2017-11-02,859.2
JE-15745,Office Supplies,Paper,2016-10-08,61.96
PG-18820,Office Supplies,Envelopes,2016-04-08,17.92
MB-17305,Furniture,Furnishings,2015-10-08,145.9
JD-16015,Office Supplies,Paper,2017-05-15,56.704
JD-16015,Technology,Phones,2017-05-15,11.12
JH-15430,Office Supplies,Paper,2014-02-24,32.896
JH-15430,Office Supplies,Paper,2014-02-24,22.776
EN-13780,Technology,Phones,2015-05-30,239.97
EN-13780,Office Supplies,Appliances,2015-05-30,160.32
EN-13780,Technology,Phones,2015-05-30,128.85
KC-16255,Technology,Accessories,2016-11-18,1319.96
MS-17980,Furniture,Chairs,2017-12-04,239.96
MS-17980,Furniture,Furnishings,2017-12-04,54.768
MS-17980,Office Supplies,Art,2017-12-04,13.392
MS-17980,Office Supplies,Paper,2017-12-04,23.92
MS-17980,Technology,Accessories,2017-12-04,255.968
CK-12205,Office Supplies,Binders,2016-06-05,21.552
CK-12205,Office Supplies,Appliances,2016-06-05,58.24
SJ-20125,Office Supplies,Paper,2016-12-10,80.28
EA-14035,Office Supplies,Art,2017-04-30,9.78
MG-17890,Office Supplies,Fasteners,2017-04-24,1.81
AB-10255,Office Supplies,Paper,2015-05-08,37.94
SC-20260,Technology,Phones,2015-03-31,79.96
TB-21355,Office Supplies,Paper,2017-08-06,115.296
JK-16090,Technology,Phones,2017-12-02,2479.96
CK-12595,Technology,Accessories,2016-06-06,179.94
CK-12595,Technology,Accessories,2016-06-06,26.85
CK-12595,Technology,Accessories,2016-06-06,323.37
CK-12595,Office Supplies,Paper,2016-06-06,59.94
CK-12595,Office Supplies,Binders,2016-06-06,64.14
CK-12595,Office Supplies,Binders,2016-06-06,11.67
CK-12595,Office Supplies,Paper,2016-06-06,12.96
SS-20590,Office Supplies,Binders,2015-04-13,17.43
LE-16810,Furniture,Chairs,2017-05-22,181.986
LE-16810,Office Supplies,Binders,2017-05-22,1.592
LE-16810,Office Supplies,Supplies,2017-05-22,22.344
ES-14080,Furniture,Tables,2016-12-19,455.97
ES-14080,Office Supplies,Binders,2016-12-19,10.44
ES-14080,Office Supplies,Binders,2016-12-19,5.214
MG-17890,Office Supplies,Storage,2017-09-22,67.4
JM-16195,Furniture,Furnishings,2017-09-07,25.16
JM-16195,Technology,Phones,2017-09-07,126.56
SG-20470,Office Supplies,Appliances,2014-11-28,43.68
SG-20470,Technology,Accessories,2014-11-28,139.93
DB-12970,Office Supplies,Art,2014-11-12,2.672
DB-12970,Office Supplies,Supplies,2014-11-12,16.656
DB-12970,Technology,Accessories,2014-11-12,79.512
DB-12970,Office Supplies,Paper,2014-11-12,36.288
DB-12970,Furniture,Bookcases,2014-11-12,67.9932
JW-15220,Furniture,Furnishings,2017-10-02,10.16
KD-16495,Furniture,Furnishings,2015-12-14,6.16
KD-16495,Office Supplies,Art,2015-12-14,56.3
IL-15100,Office Supplies,Paper,2015-12-06,6.48
IL-15100,Office Supplies,Storage,2015-12-06,1325.85
IL-15100,Office Supplies,Labels,2015-12-06,14.94
JE-15610,Office Supplies,Binders,2017-03-31,34.54
JE-15610,Technology,Copiers,2017-03-31,2999.95
JE-15610,Office Supplies,Binders,2017-03-31,64.12
SU-20665,Office Supplies,Art,2017-03-13,19.456
SU-20665,Technology,Machines,2017-03-13,209.986
SU-20665,Office Supplies,Art,2017-03-13,29.76
SU-20665,Furniture,Chairs,2017-03-13,89.768
SU-20665,Technology,Copiers,2017-03-13,959.984
SU-20665,Office Supplies,Paper,2017-03-13,15.552
SU-20665,Technology,Phones,2017-03-13,34.36
EA-14035,Office Supplies,Paper,2014-12-05,98.376
EA-14035,Office Supplies,Binders,2014-12-05,29.94
EA-14035,Office Supplies,Paper,2014-12-05,17.472
EA-14035,Technology,Phones,2014-12-05,36.738
EA-14035,Technology,Phones,2014-12-05,179.94
RF-19840,Furniture,Furnishings,2016-12-12,383.64
RF-19840,Office Supplies,Appliances,2016-12-12,56.52
LC-17050,Office Supplies,Art,2017-09-09,6.56
LC-17050,Furniture,Chairs,2017-09-09,243.92
LC-17050,Office Supplies,Paper,2017-09-09,47.52
PS-18970,Furniture,Furnishings,2017-10-04,19.98
PS-18970,Office Supplies,Art,2016-05-09,8
JO-15280,Furniture,Furnishings,2014-12-15,6.16
VP-21730,Office Supplies,Storage,2017-11-30,83.56
VP-21730,Technology,Phones,2017-11-30,546.06
VP-21730,Office Supplies,Storage,2017-11-30,269.49
GA-14725,Office Supplies,Fasteners,2015-03-19,10.9
EM-14140,Office Supplies,Binders,2014-07-19,6.096
DB-13615,Office Supplies,Storage,2016-12-08,34.05
DB-13615,Office Supplies,Storage,2016-12-08,352.38
ML-17395,Furniture,Chairs,2014-10-13,245.98
ML-17395,Office Supplies,Binders,2014-10-13,18.94
JH-15430,Office Supplies,Binders,2017-11-19,59.913
BP-11095,Technology,Phones,2017-09-24,391.98
BP-11095,Technology,Phones,2017-09-24,437.85
SB-20185,Office Supplies,Binders,2015-09-25,68.62
SV-20785,Office Supplies,Supplies,2017-02-13,25.02
SV-20785,Office Supplies,Art,2017-02-13,10.71
DO-13435,Office Supplies,Art,2014-10-03,55.984
DO-13435,Office Supplies,Envelopes,2014-10-03,14.48
DO-13435,Technology,Accessories,2014-10-03,142.488
TB-21355,Office Supplies,Storage,2016-08-27,14.16
TB-21355,Office Supplies,Paper,2016-08-27,79.92
BS-11380,Office Supplies,Binders,2015-12-03,590.352
FM-14215,Furniture,Furnishings,2016-09-20,17.088
FM-14215,Furniture,Chairs,2016-09-20,98.392
JL-15835,Office Supplies,Art,2017-03-25,11.05
AF-10870,Office Supplies,Appliances,2015-12-06,7.78
BG-11035,Technology,Accessories,2017-08-31,659.9
MB-17305,Technology,Accessories,2015-10-05,53.04
HW-14935,Technology,Accessories,2017-08-18,843.9
HW-14935,Technology,Accessories,2017-08-18,1496.16
AB-10105,Office Supplies,Storage,2016-02-02,117.96
JP-15460,Office Supplies,Art,2016-08-23,21.3
JP-15460,Office Supplies,Appliances,2016-08-23,1040.8
JP-15460,Office Supplies,Art,2016-08-23,29.34
DV-13045,Furniture,Furnishings,2017-06-30,19.52
CM-12190,Office Supplies,Storage,2015-09-18,443.92
SC-20695,Technology,Accessories,2016-09-25,499.95
SC-20695,Office Supplies,Art,2016-09-25,3.04
SC-20695,Furniture,Chairs,2016-09-25,201.96
SC-20695,Furniture,Furnishings,2016-09-25,68.64
VW-21775,Technology,Accessories,2016-10-24,100
VW-21775,Technology,Accessories,2016-10-24,359.98
PP-18955,Furniture,Furnishings,2014-09-29,6.16
PP-18955,Furniture,Tables,2014-09-29,2348.82
DR-12880,Office Supplies,Labels,2017-06-26,13.872
DR-12880,Furniture,Chairs,2017-06-26,273.552
RB-19465,Furniture,Tables,2016-08-21,815.292
NF-18385,Technology,Accessories,2014-02-11,234.45
NF-18385,Furniture,Tables,2014-02-11,1256.22
NF-18385,Office Supplies,Binders,2014-02-11,17.46
CR-12580,Office Supplies,Binders,2016-09-23,10.528
SU-20665,Office Supplies,Binders,2015-12-05,152.8
SC-20050,Office Supplies,Binders,2017-09-03,82.56
SC-20050,Technology,Accessories,2017-09-03,284.97
ML-18040,Furniture,Furnishings,2017-03-26,60.84
GM-14440,Furniture,Chairs,2014-12-21,1325.76
GM-14440,Furniture,Chairs,2014-12-21,572.16
JK-15640,Office Supplies,Paper,2014-09-23,28.8
AT-10435,Office Supplies,Art,2017-04-02,11.12
DB-12910,Furniture,Furnishings,2016-04-01,7.04
AH-10690,Office Supplies,Envelopes,2015-05-15,17.94
SJ-20125,Office Supplies,Binders,2017-03-23,34.76
HM-14860,Furniture,Furnishings,2017-04-14,74.45
AG-10495,Furniture,Furnishings,2015-01-04,192.22
JB-16000,Office Supplies,Paper,2017-11-02,19.44
AJ-10795,Office Supplies,Paper,2017-07-17,32.4
AJ-10795,Office Supplies,Envelopes,2017-07-17,57.9
AJ-10795,Office Supplies,Storage,2017-07-17,10.56
AJ-10795,Furniture,Bookcases,2017-07-17,1194.165
MM-18280,Office Supplies,Paper,2017-10-06,40.99
TH-21235,Office Supplies,Art,2014-11-04,2.94
AH-10120,Office Supplies,Binders,2016-12-18,45.24
AH-10120,Office Supplies,Art,2016-12-18,18.688
AH-10120,Office Supplies,Paper,2016-12-18,11.648
AH-10120,Technology,Accessories,2016-12-18,112.776
AH-10120,Furniture,Tables,2016-12-18,377.45
AH-10120,Office Supplies,Labels,2016-12-18,15.936
AH-10120,Technology,Phones,2016-12-18,28.68
CL-12700,Furniture,Furnishings,2016-09-24,21.44
CL-12700,Office Supplies,Storage,2016-09-24,511.056
JG-15310,Office Supplies,Art,2016-07-21,18.656
JG-15310,Office Supplies,Binders,2016-07-21,11.088
JG-15310,Office Supplies,Storage,2016-07-21,66.688
JG-15310,Office Supplies,Storage,2016-07-21,99.488
SE-20110,Office Supplies,Labels,2016-06-11,14.62
SE-20110,Office Supplies,Binders,2016-06-11,53.984
SE-20110,Technology,Accessories,2016-06-11,389.97
TG-21640,Furniture,Furnishings,2015-06-09,355.36
TG-21640,Technology,Phones,2015-06-09,140.376
SH-19975,Office Supplies,Envelopes,2017-10-27,15.84
SH-19975,Office Supplies,Paper,2017-10-27,8.448
MC-17275,Office Supplies,Paper,2016-01-22,12.96
PJ-18835,Technology,Phones,2014-05-28,57.408
PJ-18835,Technology,Accessories,2014-05-28,27.6
ZC-21910,Furniture,Furnishings,2014-12-29,38.976
SC-20680,Office Supplies,Fasteners,2016-07-28,20.44
SC-20680,Office Supplies,Paper,2016-07-28,109.92
BP-11230,Office Supplies,Binders,2016-09-24,6.38
BP-11230,Office Supplies,Paper,2016-09-24,6.48
RD-19585,Office Supplies,Paper,2014-04-02,15.84
RD-19585,Technology,Phones,2014-04-02,1049.93
RD-19585,Office Supplies,Appliances,2014-04-02,154.9
KL-16645,Office Supplies,Binders,2015-11-05,98.352
CK-12205,Office Supplies,Fasteners,2014-07-28,14.32
CK-12205,Furniture,Furnishings,2014-07-28,129.888
CK-12205,Office Supplies,Envelopes,2014-07-28,48.944
RB-19705,Furniture,Chairs,2015-12-26,275.058
KM-16225,Office Supplies,Art,2015-12-10,27.36
KM-16225,Office Supplies,Paper,2015-12-10,44.75
KM-16225,Technology,Phones,2015-12-10,134.99
KM-16225,Office Supplies,Paper,2015-12-10,26.4
KM-16225,Furniture,Chairs,2015-12-10,542.94
AH-10465,Furniture,Tables,2016-05-05,71.088
AG-10765,Office Supplies,Binders,2017-10-14,27.396
AG-10765,Office Supplies,Binders,2017-10-14,13.456
EB-14170,Office Supplies,Labels,2016-11-05,11.84
PG-18895,Office Supplies,Paper,2017-11-03,35.88
CA-12055,Office Supplies,Envelopes,2016-11-24,40.752
CA-12055,Technology,Accessories,2016-11-24,139.96
SS-20875,Office Supplies,Art,2014-12-14,2.624
SS-20875,Furniture,Tables,2014-12-14,136.53
SS-20875,Technology,Accessories,2014-12-14,263.96
RP-19390,Office Supplies,Supplies,2014-11-03,11.64
SC-20440,Office Supplies,Binders,2017-09-22,40.176
NW-18400,Furniture,Furnishings,2015-05-08,79.44
NW-18400,Office Supplies,Supplies,2015-05-08,357.93
NW-18400,Furniture,Chairs,2015-05-08,127.764
NW-18400,Technology,Copiers,2015-05-08,2799.944
NW-18400,Office Supplies,Paper,2015-05-08,19.44
KW-16435,Technology,Phones,2017-07-31,36.792
HR-14770,Technology,Phones,2014-03-01,5.94
AG-10900,Office Supplies,Storage,2017-09-25,177.55
BM-11650,Technology,Accessories,2015-10-09,619.95
BM-11650,Technology,Phones,2015-10-09,29.16
BM-11650,Office Supplies,Envelopes,2015-10-09,57.96
BM-11650,Office Supplies,Appliances,2015-10-09,29.403
RD-19720,Office Supplies,Storage,2017-03-29,81.4
KB-16585,Office Supplies,Fasteners,2015-11-14,8.72
KB-16585,Technology,Accessories,2015-11-14,91.176
KB-16585,Technology,Accessories,2015-11-14,159.968
DW-13585,Office Supplies,Paper,2016-09-26,12.96
VG-21805,Office Supplies,Storage,2014-09-22,331.536
DR-12880,Technology,Accessories,2015-09-25,899.91
AH-10690,Technology,Phones,2015-05-04,946.344
JP-15520,Technology,Accessories,2017-12-08,178.11
JP-15520,Office Supplies,Appliances,2017-12-08,1089.75
JP-15520,Office Supplies,Labels,2017-12-08,61.06
JP-15520,Furniture,Bookcases,2017-12-08,459.92
JP-15520,Office Supplies,Paper,2017-12-08,27.52
DR-12880,Furniture,Bookcases,2017-06-29,638.82
DR-12880,Office Supplies,Supplies,2017-06-29,30.69
DR-12880,Furniture,Furnishings,2017-06-29,25.16
JK-15625,Office Supplies,Binders,2014-06-29,13.92
MV-17485,Office Supplies,Paper,2014-01-20,19.36
MV-17485,Furniture,Furnishings,2014-01-20,19.3
BP-11155,Office Supplies,Binders,2016-12-31,38.376
DH-13075,Office Supplies,Paper,2017-03-28,12.96
DH-13075,Furniture,Furnishings,2017-03-28,26.48
DH-13075,Technology,Machines,2017-03-28,532.72
DH-13075,Office Supplies,Paper,2017-03-28,26.72
DH-13075,Office Supplies,Paper,2017-03-28,20.04
DH-13075,Office Supplies,Storage,2017-03-28,795.48
DH-13075,Furniture,Furnishings,2017-03-28,21.56
LH-16900,Technology,Phones,2016-12-08,249.584
LH-16900,Technology,Accessories,2016-12-08,68.112
LH-16900,Technology,Accessories,2016-12-08,16.56
DK-13090,Technology,Phones,2017-11-18,74.95
SS-20410,Furniture,Tables,2014-05-30,355.455
FP-14320,Office Supplies,Labels,2016-01-22,44.4
FP-14320,Office Supplies,Labels,2016-01-22,20.65
LC-17050,Furniture,Chairs,2016-02-03,866.4
AS-10240,Office Supplies,Art,2015-03-29,5.56
HG-15025,Office Supplies,Appliances,2014-10-14,3.16
HG-15025,Technology,Copiers,2014-10-14,1999.96
BW-11065,Furniture,Furnishings,2015-08-11,46.152
BH-11710,Technology,Machines,2015-11-22,32.985
JP-16135,Office Supplies,Storage,2016-12-30,481.32
JP-16135,Office Supplies,Binders,2016-12-30,6.384
JM-16195,Office Supplies,Appliances,2017-08-12,542.94
JM-16195,Furniture,Furnishings,2017-08-12,54.92
FH-14365,Furniture,Chairs,2015-11-03,1448.82
MC-17575,Office Supplies,Storage,2015-09-10,353.88
EB-13870,Technology,Phones,2014-11-08,333.576
PM-19135,Office Supplies,Labels,2016-10-08,60.144
AR-10345,Technology,Accessories,2017-09-08,85.2
SS-20875,Office Supplies,Labels,2015-02-25,3.15
SS-20875,Office Supplies,Paper,2015-02-25,22.72
SC-20440,Furniture,Furnishings,2015-09-24,14.91
SC-20440,Office Supplies,Appliances,2015-09-24,1158.12
EA-14035,Technology,Copiers,2015-11-26,599.99
TP-21130,Office Supplies,Storage,2016-08-31,23.968
BP-11290,Furniture,Chairs,2016-04-12,638.288
BP-11290,Office Supplies,Binders,2016-04-12,13.208
LM-17065,Office Supplies,Binders,2016-12-04,15.528
KT-16465,Office Supplies,Paper,2016-12-04,104.85
AP-10915,Office Supplies,Art,2014-11-11,30.48
AP-10915,Furniture,Chairs,2014-11-11,112.648
JD-15790,Technology,Machines,2015-04-02,71.976
XP-21865,Office Supplies,Art,2015-12-12,2.21
XP-21865,Office Supplies,Envelopes,2015-12-12,15.52
XP-21865,Office Supplies,Paper,2015-12-12,36.44
JK-16090,Furniture,Bookcases,2017-10-02,217.764
JK-16090,Office Supplies,Supplies,2017-10-02,39.072
JK-16090,Office Supplies,Binders,2017-10-02,22.638
JK-16090,Office Supplies,Art,2017-10-02,95.144
MG-18205,Furniture,Furnishings,2017-04-10,12.32
MG-18205,Office Supplies,Binders,2017-04-10,4.419
PG-18820,Office Supplies,Fasteners,2017-09-29,35
PG-18820,Furniture,Chairs,2017-09-29,72.784
PG-18820,Office Supplies,Appliances,2017-09-29,97.84
PG-18820,Furniture,Furnishings,2017-09-29,51.75
PG-18820,Office Supplies,Binders,2017-09-29,46.672
LD-17005,Office Supplies,Storage,2014-09-29,1395.54
LD-17005,Furniture,Furnishings,2014-09-29,117.36
LD-17005,Office Supplies,Labels,2014-09-29,18.9
LD-17005,Office Supplies,Paper,2014-09-29,77.52
CR-12730,Furniture,Chairs,2014-08-20,421.372
MN-17935,Technology,Phones,2014-07-11,575.968
MN-17935,Office Supplies,Paper,2014-07-11,10.368
RD-19900,Technology,Phones,2015-03-22,15.984
JP-16135,Office Supplies,Art,2017-05-12,10.272
KE-16420,Office Supplies,Storage,2017-11-13,61.792
KE-16420,Furniture,Bookcases,2017-11-13,205.9992
DL-13315,Office Supplies,Paper,2016-09-04,12.192
DL-13315,Office Supplies,Appliances,2016-09-04,87.168
DL-13315,Office Supplies,Art,2016-09-04,31.744
KB-16240,Furniture,Furnishings,2016-02-06,132.224
JD-16150,Office Supplies,Paper,2015-03-22,105.52
JD-16150,Furniture,Furnishings,2015-03-22,91.96
JD-16150,Technology,Phones,2015-03-22,1487.976
SR-20740,Office Supplies,Paper,2015-07-02,19.44
AC-10450,Technology,Accessories,2015-06-15,11.672
LS-17245,Technology,Phones,2014-11-26,279.96
LS-17245,Office Supplies,Binders,2014-11-26,12.912
LS-17245,Office Supplies,Binders,2014-11-26,17.088
LS-17245,Office Supplies,Labels,2014-11-26,93.15
LS-17245,Office Supplies,Labels,2014-11-26,11.52
CS-12175,Office Supplies,Supplies,2017-05-12,238.62
CS-12175,Office Supplies,Appliances,2017-05-12,7.77
CS-12175,Furniture,Tables,2017-05-12,285.48
CS-12175,Office Supplies,Binders,2017-05-12,19.168
AR-10510,Office Supplies,Appliances,2014-05-02,26.136
KB-16405,Office Supplies,Paper,2017-09-03,419.4
KB-16405,Furniture,Chairs,2017-09-03,90.801
KB-16405,Furniture,Chairs,2017-09-03,181.764
KB-16405,Office Supplies,Art,2017-09-03,5.56
MM-17920,Furniture,Tables,2016-12-03,581.96
MM-17920,Furniture,Chairs,2016-12-03,29.98
RF-19735,Technology,Accessories,2015-07-18,519.96
BP-11290,Office Supplies,Labels,2016-07-21,6.264
BP-11290,Furniture,Chairs,2016-07-21,363.92
MJ-17740,Office Supplies,Binders,2015-06-09,64.2
MJ-17740,Office Supplies,Binders,2015-06-09,38.52
MJ-17740,Technology,Accessories,2015-06-09,72.6
DO-13645,Technology,Phones,2017-11-27,57.568
MV-17485,Office Supplies,Storage,2015-03-27,83.7
MG-17875,Office Supplies,Paper,2015-09-22,32.4
MG-17875,Furniture,Furnishings,2015-09-22,47.98
BS-11665,Technology,Phones,2015-11-17,415.968
BS-11665,Office Supplies,Storage,2015-11-17,304.9
BS-11665,Furniture,Furnishings,2015-11-17,80.96
BS-11665,Office Supplies,Storage,2015-11-17,777.21
BS-11665,Office Supplies,Paper,2015-11-17,32.4
BS-11665,Furniture,Chairs,2015-11-17,225.568
BS-11665,Furniture,Furnishings,2015-11-17,36.6
PO-19180,Office Supplies,Appliances,2015-11-10,715.64
PO-19180,Office Supplies,Storage,2015-11-10,795.51
PO-19180,Technology,Copiers,2015-11-10,549.99
PO-19180,Office Supplies,Binders,2015-11-10,74.76
PO-19180,Furniture,Furnishings,2015-11-10,29.22
DA-13450,Office Supplies,Binders,2014-09-10,9.64
AH-10690,Office Supplies,Storage,2015-08-05,33.488
AH-10690,Office Supplies,Supplies,2015-08-05,23.04
AH-10690,Office Supplies,Binders,2015-08-05,1.362
AH-10690,Furniture,Furnishings,2015-08-05,14.76
JK-15730,Furniture,Bookcases,2017-09-03,239.666
MS-17530,Furniture,Tables,2015-11-01,301.96
JK-15640,Office Supplies,Paper,2015-04-29,7.968
CM-12235,Office Supplies,Paper,2016-05-01,109.92
CM-12235,Office Supplies,Paper,2016-05-01,19.44
CM-12235,Office Supplies,Art,2016-05-01,11.16
RS-19420,Office Supplies,Appliances,2014-08-05,79.47
RS-19420,Office Supplies,Art,2014-08-05,4.56
RS-19420,Furniture,Chairs,2014-08-05,1133.35
BP-11185,Office Supplies,Art,2016-01-04,4.672
BP-11185,Office Supplies,Binders,2016-01-04,104.58
MA-17995,Furniture,Chairs,2016-11-07,1603.136
EB-13705,Furniture,Tables,2016-06-14,1293.488
RD-19900,Furniture,Furnishings,2016-09-24,127.95
ME-17320,Office Supplies,Storage,2017-03-30,59.76
EH-14005,Office Supplies,Binders,2017-06-04,108.08
EH-14005,Office Supplies,Binders,2017-06-04,9.54
FM-14290,Office Supplies,Art,2015-04-07,11.736
FG-14260,Office Supplies,Binders,2014-05-21,447.86
FG-14260,Office Supplies,Paper,2014-05-21,17.94
FG-14260,Office Supplies,Appliances,2014-05-21,245.88
MV-17485,Office Supplies,Paper,2016-09-05,192.16
JW-15220,Furniture,Chairs,2016-09-18,801.568
JW-15220,Office Supplies,Paper,2016-09-18,368.91
JW-15220,Furniture,Chairs,2016-09-18,885.528
EH-13765,Furniture,Furnishings,2016-03-13,28.28
EH-13765,Office Supplies,Supplies,2016-03-13,4912.59
LS-17245,Office Supplies,Binders,2014-10-16,14.352
LS-17245,Technology,Accessories,2014-10-16,179.97
BP-11050,Office Supplies,Storage,2017-10-08,42.76
CC-12220,Office Supplies,Paper,2015-05-07,45.68
JM-15580,Office Supplies,Binders,2016-04-14,25.06
RD-19720,Office Supplies,Paper,2016-11-21,38.432
RD-19720,Office Supplies,Storage,2016-11-21,21.568
RD-19720,Technology,Accessories,2016-11-21,81.576
SS-20410,Office Supplies,Binders,2017-09-10,2.78
KD-16495,Office Supplies,Storage,2017-09-09,99.87
PL-18925,Office Supplies,Labels,2014-11-01,44.4
PL-18925,Office Supplies,Paper,2014-11-01,21.4
ZD-21925,Furniture,Furnishings,2016-04-03,71.12
ZD-21925,Technology,Phones,2016-04-03,259.96
LS-16945,Office Supplies,Envelopes,2017-01-12,9.78
PB-18805,Office Supplies,Binders,2015-11-20,24.192
PC-18745,Furniture,Furnishings,2016-11-27,31.56
FM-14290,Office Supplies,Paper,2017-11-06,59.94
FM-14290,Office Supplies,Paper,2017-11-06,45.36
FM-14290,Office Supplies,Paper,2017-11-06,26.4
FM-14290,Office Supplies,Labels,2017-11-06,41.4
FM-14290,Technology,Accessories,2017-11-06,16.95
KD-16495,Office Supplies,Binders,2016-12-02,24.704
KD-16495,Office Supplies,Appliances,2016-12-02,59.7
KD-16495,Furniture,Furnishings,2016-12-02,14.52
KD-16495,Office Supplies,Binders,2016-12-02,104.184
SC-20680,Office Supplies,Storage,2016-12-17,46.53
DW-13585,Office Supplies,Supplies,2014-08-24,25.5
PF-19120,Office Supplies,Storage,2015-09-17,14.9
PF-19120,Office Supplies,Labels,2015-09-17,87.71
PF-19120,Furniture,Chairs,2015-09-17,199.764
PF-19120,Office Supplies,Storage,2015-09-17,94.6
PF-19120,Furniture,Bookcases,2015-09-17,4228.704
PF-19120,Furniture,Bookcases,2015-09-17,2003.92
PF-19120,Technology,Phones,2015-09-17,209.97
PF-19120,Technology,Accessories,2015-09-17,659.9
PF-19120,Office Supplies,Paper,2015-09-17,110.96
PF-19120,Technology,Phones,2015-09-17,67.8
DK-13225,Furniture,Tables,2016-11-26,313.176
RB-19435,Office Supplies,Art,2017-11-19,22.96
GD-14590,Technology,Accessories,2017-06-03,1099.5
RA-19885,Furniture,Tables,2014-04-08,1215.92
DB-13555,Office Supplies,Labels,2014-10-11,7.31
DB-13555,Furniture,Furnishings,2014-10-11,8.92
RL-19615,Furniture,Bookcases,2017-07-07,87.21
RL-19615,Office Supplies,Paper,2017-07-07,15.552
RL-19615,Technology,Phones,2017-07-07,683.988
RL-19615,Office Supplies,Storage,2017-07-07,13.392
RL-19615,Technology,Accessories,2017-07-07,16.776
RL-19615,Technology,Accessories,2017-07-07,527.92
RB-19465,Furniture,Furnishings,2016-07-04,25.4
RB-19465,Technology,Phones,2016-07-04,177.48
RB-19465,Technology,Phones,2016-07-04,71.976
JF-15295,Technology,Phones,2017-05-19,95.992
JF-15295,Office Supplies,Labels,2017-05-19,13.216
RW-19690,Technology,Accessories,2017-10-12,435.84
RW-19690,Office Supplies,Art,2017-10-12,5.88
VG-21790,Technology,Phones,2016-08-06,211.168
JM-15265,Furniture,Furnishings,2014-08-25,6.28
JM-15265,Technology,Accessories,2014-08-25,95.1
JM-15265,Office Supplies,Paper,2014-08-25,25.92
JM-15265,Office Supplies,Storage,2014-08-25,48.84
BE-11455,Office Supplies,Binders,2015-09-14,25.9
CB-12535,Office Supplies,Envelopes,2017-03-05,42.68
CB-12535,Technology,Accessories,2017-03-05,299.97
CB-12535,Office Supplies,Appliances,2017-03-05,262.24
CB-12535,Office Supplies,Binders,2017-03-05,234.36
SD-20485,Office Supplies,Paper,2017-04-15,20.736
SG-20890,Office Supplies,Art,2014-03-30,10.5
TS-21430,Furniture,Furnishings,2014-11-11,23.968
TS-21430,Furniture,Bookcases,2014-11-11,521.96
DK-13225,Office Supplies,Storage,2016-03-12,676.55
DK-13225,Office Supplies,Appliances,2016-03-12,154.9
DK-13225,Office Supplies,Envelopes,2016-03-12,30.56
DK-13225,Furniture,Chairs,2016-03-12,770.352
ML-17395,Furniture,Furnishings,2017-02-09,21.12
MA-17560,Technology,Phones,2014-11-11,575.928
MA-17560,Office Supplies,Appliances,2014-11-11,7.78
MA-17560,Office Supplies,Paper,2014-11-11,123.92
LR-17035,Office Supplies,Supplies,2017-08-20,17.22
LR-17035,Office Supplies,Storage,2017-08-20,226.56
LR-17035,Technology,Phones,2017-08-20,107.88
BE-11335,Office Supplies,Paper,2016-01-15,81.98
CC-12145,Office Supplies,Paper,2014-07-20,104.85
CC-12145,Office Supplies,Binders,2014-07-20,8.704
CC-12145,Office Supplies,Paper,2014-07-20,19.92
CC-12145,Furniture,Furnishings,2014-07-20,43.02
BD-11770,Furniture,Bookcases,2017-02-06,240.784
JK-15640,Office Supplies,Appliances,2015-12-25,414.96
DB-13615,Office Supplies,Storage,2016-10-08,387.72
RR-19525,Office Supplies,Storage,2017-07-13,360.38
RR-19525,Office Supplies,Paper,2017-07-13,13.56
SV-20935,Technology,Phones,2017-04-24,552
RB-19465,Furniture,Tables,2014-09-07,429.9
RB-19465,Office Supplies,Binders,2014-09-07,32.06
RB-19465,Furniture,Chairs,2014-09-07,161.96
RB-19465,Office Supplies,Storage,2014-09-07,19.86
MV-18190,Office Supplies,Paper,2016-11-21,12.96
EH-14185,Office Supplies,Paper,2017-09-16,20.544
JS-16030,Furniture,Furnishings,2016-07-19,185.58
JS-16030,Office Supplies,Binders,2016-07-19,77.56
JS-16030,Office Supplies,Storage,2016-07-19,87.92
JS-16030,Office Supplies,Paper,2016-07-19,245.94
JS-16030,Office Supplies,Binders,2016-07-19,8.6
JS-16030,Furniture,Bookcases,2016-07-19,504.9
ES-14020,Office Supplies,Binders,2017-09-15,2357.488
ES-14020,Technology,Phones,2017-09-15,369.544
ES-14020,Furniture,Chairs,2017-09-15,184.752
NS-18640,Office Supplies,Storage,2016-12-11,64.96
NS-18640,Office Supplies,Supplies,2016-12-11,13.52
NS-18640,Furniture,Chairs,2016-12-11,458.43
NS-18640,Office Supplies,Appliances,2016-12-11,387.136
NS-18640,Furniture,Tables,2016-12-11,328.59
SH-19975,Furniture,Chairs,2014-12-10,338.352
SH-19975,Office Supplies,Paper,2014-12-10,25.92
SH-19975,Office Supplies,Paper,2014-12-10,91.36
RF-19345,Furniture,Furnishings,2014-12-13,87.96
RF-19345,Office Supplies,Binders,2014-12-13,5.214
DL-12865,Office Supplies,Binders,2017-09-21,12.294
AG-10390,Furniture,Furnishings,2017-09-07,19.76
SW-20245,Furniture,Chairs,2015-11-02,109.764
KN-16390,Technology,Phones,2017-12-11,128.85
GB-14530,Furniture,Furnishings,2017-04-01,127.95
CL-12565,Office Supplies,Paper,2015-12-30,68.52
CL-12565,Office Supplies,Storage,2015-12-30,74.94
CL-12565,Technology,Machines,2015-12-30,2548.56
